TimeLog;EntityName;UserName;info2;info3;info4;info5;info6;info7
27-06-23 00:38:41;Ville de Liège;Plan Comptable 26 06 2023.xlsm - Excel;Filtre des ListViews;Vues.filtre;;;;
27-06-23 00:38:41;Ville de Liège;Plan Comptable 26 06 2023.xlsm - Excel;Initialisation ListView;Vues.vue;;;;
27-06-23 00:38:41;Ville de Liège;Plan Comptable 26 06 2023.xlsm - Excel;Filtre des ListViews;Vues.filtre;;;;
27-06-23 00:38:41;Ville de Liège;Plan Comptable 26 06 2023.xlsm - Excel;Initialisation ListView;Vues.vue;;;;
27-06-23 00:38:41;Ville de Liège;Plan Comptable 26 06 2023.xlsm - Excel;Filtre des ListViews;Vues.filtre;;;;
27-06-23 00:38:41;Ville de Liège;Plan Comptable 26 06 2023.xlsm - Excel;Initialisation ListView;Vues.vue;;;;
27-06-23 00:38:41;Ville de Liège;Plan Comptable 26 06 2023.xlsm - Excel;Initialisation du formulaire Prinicipale;Userform1.UserForm_Initialize;;;;
27-06-23 00:38:49;Ville de Liège;Plan Comptable 26 06 2023.xlsm - Excel;Recherche;Search.search;;;;
27-06-23 00:38:49;Ville de Liège;Plan Comptable 26 06 2023.xlsm - Excel;Recherche;Search.search;;;;
27-06-23 00:38:50;Ville de Liège;Plan Comptable 26 06 2023.xlsm - Excel;Mise en tampon;Tampon.mise_en_tampon;;;;
27-06-23 00:39:04;Ville de Liège;Plan Comptable 26 06 2023.xlsm - Excel;Recherche;Search.search;;;;
27-06-23 00:39:04;Ville de Liège;Plan Comptable 26 06 2023.xlsm - Excel;Recherche;Search.search;;;;
27-06-23 00:39:04;Ville de Liège;Plan Comptable 26 06 2023.xlsm - Excel;Recherche;Search.search;;;;
27-06-23 00:39:04;Ville de Liège;Plan Comptable 26 06 2023.xlsm - Excel;create;ECO;XXX-XX;;;
27-06-23 00:39:07;Ville de Liège;Plan Comptable 26 06 2023.xlsm - Excel;delete;ECO;XXX-XX;;;
